,no_of_sales_12M_1,no_of_Redemption_12M_1,no_of_sales_12M_10K,no_of_Redemption_12M_10K,no_of_funds_sold_12M_1,no_of_funds_redeemed_12M_1,no_of_fund_sales_12M_10K,no_of_funds_Redemption_12M_10K,no_of_assetclass_sold_12M_1,no_of_assetclass_redeemed_12M_1,no_of_assetclass_sales_12M_10K,no_of_assetclass_Redemption_12M_10K,No_of_fund_curr,No_of_asset_curr,AUM,sales_curr,sales_12M,redemption_curr,redemption_12M,new_Fund_added_12M,sales_2019,new_fund_2019,total_sales,Channel_Asset Manager,Channel_Bank/Trust,Channel_Discount,Channel_Dual,Channel_Fee-Based Adviser,Channel_Independent Dealer,Channel_International Outlet,Channel_Low/Non Producer,Channel_National Broker-Dealer,Channel_Networker,Channel_Private Client Group,Sub channel_Affiliated,Sub channel_DCIO,Sub channel_Global,Sub channel_IBD,Sub channel_NACS,Sub channel_Other,Sub channel_RIA,Sub channel_USBT
98,12.0,6.0,1.0,1.0,3.0,3.0,1.0,1.0,3.0,2.0,1.0,1.0,1.0,1.0,5045.42,13460.66,34930.1,0.0,-25428.1,1.0,82865.01,0.0,48390.759999999995,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
99,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,724521.89,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
100,10.0,12.0,6.0,3.0,2.0,3.0,1.0,3.0,2.0,2.0,1.0,2.0,7.0,2.0,80959.83,823.28,169344.73,-67962.145,-81170.125,0.0,1009.38,0.0,170168.01,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
101,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
102,4.0,3.0,0.0,1.0,1.0,2.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,8427.0,0.0,-33586.72,1.0,38211.0,0.0,8427.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
103,31.0,18.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,52101.76,0.0,-23050.77,1.0,0.0,0.0,52101.76,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
104,58.0,32.0,9.0,6.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,8.0,3.0,8240860.99,0.0,281025.0,0.0,-202472.715,0.0,0.0,0.0,281025.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
106,21.0,8.0,5.0,2.0,1.0,2.0,1.0,1.0,1.0,2.0,1.0,1.0,5.0,3.0,754919.125,150.0,132284.79,0.0,-87838.43,0.0,262407.183625,1.0,132434.79,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
107,16.0,15.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,444.92,5180.01,-35.9,-15860.89,0.0,11037.96,0.0,5624.93,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
108,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
109,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
110,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25093.0,2.0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
112,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1371845.25,0.0,0.0,0.0,-1908.96,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
113,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,0.0,0.0,0.0,0.0,4000.0,0.0,1000.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
114,30.0,7.0,0.0,0.0,2.0,4.0,0.0,0.0,1.0,2.0,0.0,0.0,11.0,3.0,216136.15,2034.31,6927.5,-15791.36,-13529.47,1.0,6167.88,2.0,8961.81,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
115,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
116,19.0,13.0,2.0,0.0,4.0,9.0,1.0,0.0,2.0,4.0,1.0,0.0,14.0,4.0,831864.27,199.16,137657.04,0.0,-29603.87,2.0,35891.8,1.0,137856.2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
117,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,2.0,37979.64,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
118,40.0,9.0,1.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,2.0,1.0,1.0,61260.58,4561.1,85832.48,0.0,-34539.79,1.0,84854.74,1.0,90393.58,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
119,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,7683.38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
120,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,5056.88,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
121,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
122,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2501.0,1.0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
123,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,184.75,0.0,-13944.14,1.0,0.0,0.0,184.75,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
124,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
126,33.0,16.0,9.0,2.0,4.0,5.0,3.0,2.0,3.0,4.0,2.0,2.0,7.0,3.0,465737.75,0.0,309449.575,-94.735,-158792.035,1.0,76644.375,0.0,309449.575,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
127,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0,275595.44,0.0,0.0,0.0,0.0,0.0,402.775,1.0,0.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
128,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,652.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
129,124.0,30.0,5.0,8.0,13.0,12.0,4.0,5.0,2.0,2.0,1.0,2.0,11.0,2.0,578286.34,18325.6,299392.44,-2738.56,-578643.54,0.0,305006.21,0.0,317718.04,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
130,0.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,84895.455,0.0,0.0,0.0,-11134.545,0.0,0.0,0.0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
131,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,2.0,0.0,92988.7002,4467.213234000001,0.0,0.0,0.0,94097.9226,0.0,97455.913434,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
132,44.0,78.0,20.0,14.0,5.0,9.0,4.0,5.0,2.0,3.0,2.0,2.0,9.0,3.0,7803212.0770000005,169787.758,1857353.878,-89725.815,-1325754.4640000002,1.0,1833422.424,0.0,2027141.636,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
133,0.0,4.0,0.0,2.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,-74603.61,0.0,475756.06,10.0,0.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
134,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,47852.44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
135,0.0,6.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-126.89,-7444.42,0.0,3255.3,1.0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
136,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,21100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
137,27.0,44.0,1.0,1.0,2.0,4.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,0.0,4082.64,27073.41,-437.11,-50619.17,0.0,11533.17,0.0,31156.05,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
138,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,-30648.91,0.0,0.0,0.0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
139,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,2.0,1413358.21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
140,24.0,45.0,0.0,0.0,3.0,6.0,0.0,0.0,3.0,3.0,0.0,0.0,8.0,3.0,104158.11562899999,3084.321741,40857.737245,-8218.684584999999,-35081.167047,1.0,256617.134365,1.0,43942.058986,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
141,18.0,9.0,2.0,2.0,2.0,1.0,2.0,1.0,2.0,1.0,2.0,1.0,1.0,1.0,0.0,882.0,76712.0,-27653.12,-60963.81,2.0,123509.0,0.0,77594.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
142,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,-12822.42,0.0,0.0,0.0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
143,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
144,9.0,10.0,8.0,6.0,3.0,4.0,3.0,2.0,2.0,2.0,2.0,2.0,8.0,3.0,1619698.35,400000.0,898490.0,-68140.69,-143012.08,1.0,699519.0,2.0,1298490.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
145,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,56137.145,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
146,11.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2011.06,95.73,1915.33,0.0,0.0,1.0,1723.52,0.0,2011.06,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
147,11.0,28.0,4.0,3.0,4.0,3.0,3.0,2.0,3.0,3.0,2.0,2.0,4.0,3.0,356787.42,0.0,203778.36,0.0,-502658.9,1.0,735.77,0.0,203778.36,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
148,22.0,2.0,19.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,9.0,3.0,25567148.085,0.0,733360.145,0.0,-67959.115,0.0,13898187.53,1.0,733360.145,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
149,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
150,56.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,2.0,200780.14,876.6,7716.0,0.0,0.0,0.0,7840.56,0.0,8592.6,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
151,0.0,2.0,0.0,1.0,0.0,2.0,0.0,1.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-25637.61,0.0,0.0,0.0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
152,0.0,22.0,0.0,3.0,0.0,2.0,0.0,1.0,0.0,1.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,-19763.585,-128279.79,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
153,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,2.0,1934291.51,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
154,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
155,269.0,184.0,27.0,7.0,2.0,3.0,2.0,2.0,2.0,2.0,2.0,2.0,5.0,3.0,4929187.02,28383.64,1308647.26,-171263.12,-410022.705,0.0,664577.715,0.0,1337030.9,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
156,2.0,3.0,1.0,2.0,2.0,3.0,1.0,2.0,1.0,2.0,1.0,1.0,4.0,1.0,64591.71,10.97,122472.96,0.0,-233803.21,0.0,86.93,0.0,122483.93000000001,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
157,2.0,33.0,0.0,0.0,1.0,3.0,0.0,0.0,1.0,2.0,0.0,0.0,3.0,1.0,146815.86,0.0,479.27,0.0,-34166.31,1.0,2201.02,1.0,479.27,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
158,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38235.23,0.0,0.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
159,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,225.53,2.0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
160,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
161,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,1.0,0.0,0.0,568.97,0.0,0.0,0.0,0.0,0.0,568.97,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
162,64.0,59.0,37.0,22.0,6.0,4.0,5.0,4.0,2.0,2.0,2.0,2.0,10.0,4.0,11755630.005,25008.11,8444244.65,-13100.42,-1525099.77,2.0,624230.62,0.0,8469252.76,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
163,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,2.0,161188.18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
164,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,16290.0,0.0,16290.0,0.0,0.0,1.0,0.0,0.0,16290.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
165,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
166,243.0,373.0,6.0,21.0,1.0,4.0,1.0,3.0,1.0,2.0,1.0,1.0,0.0,0.0,0.0,10000.0,328303.73011999996,0.0,-1195349.304608,0.0,187997.339016,6.0,338303.73011999996,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
167,2.0,3.0,0.0,0.0,2.0,3.0,0.0,0.0,2.0,2.0,0.0,0.0,2.0,1.0,0.0,0.0,2053.36,0.0,-5745.12,1.0,35414.16,2.0,2053.36,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
168,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,549.36,0.0,549.36,0.0,0.0,1.0,163625.96,3.0,549.36,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
169,7.0,13.0,3.0,9.0,1.0,2.0,1.0,2.0,1.0,2.0,1.0,2.0,1.0,1.0,0.0,0.0,63000.0,0.0,-332507.78,0.0,0.0,0.0,63000.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
170,0.0,2.0,0.0,1.0,0.0,2.0,0.0,1.0,0.0,2.0,0.0,1.0,1.0,1.0,6641.76,0.0,0.0,0.0,-63095.89,0.0,0.0,0.0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
171,93.0,11.0,30.0,2.0,3.0,2.0,2.0,1.0,2.0,2.0,1.0,1.0,4.0,2.0,33271675.075,94702.5,2478489.105,-50000.0,-90694.005,0.0,3052096.145,2.0,2573191.605,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
172,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,166250.86,250000.0,0.0,0.0,0.0,0.0,250000.0,0.0,250000.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
173,7.0,9.0,1.0,1.0,3.0,5.0,1.0,1.0,2.0,2.0,1.0,1.0,9.0,2.0,407144.92,1912.0,29948.0,-1716.87,-44657.02,0.0,38428.0,0.0,31860.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
174,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,619790.06,7.0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
175,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
176,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3250.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
177,5.0,14.0,1.0,0.0,3.0,3.0,1.0,0.0,3.0,3.0,1.0,0.0,1.0,1.0,9817.61,0.0,14460.95,-990.56,-5695.42,1.0,1478.16,0.0,14460.95,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
178,19.0,20.0,2.0,0.0,3.0,2.0,2.0,0.0,2.0,2.0,2.0,0.0,3.0,2.0,282622.38,0.0,152966.09,-635.53,-40542.0,0.0,0.0,0.0,152966.09,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
179,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
180,3.0,1.0,3.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,582198.37,0.0,619734.05,0.0,-3072.18,1.0,2619089.0,1.0,619734.05,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
181,4.0,1.0,2.0,1.0,2.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,4.0,0.0,0.0,0.0,370237.04,0.0,-10980.73,2.0,6278757.76,0.0,370237.04,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
182,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-534.16,0.0,0.0,0.0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
183,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,7644.515,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
184,27.0,7.0,0.0,1.0,6.0,5.0,0.0,1.0,2.0,2.0,0.0,1.0,12.0,2.0,0.0,230.79,16380.65,0.0,-62861.42,5.0,15275.18,0.0,16611.44,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
185,10.0,3.0,5.0,2.0,4.0,2.0,3.0,2.0,3.0,2.0,2.0,2.0,5.0,4.0,583300.69,0.0,265212.94,0.0,-296881.16,2.0,689711.21,0.0,265212.94,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
186,3.0,0.0,2.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,2.0,1.0,4330024.49,0.0,551269.5,0.0,0.0,0.0,494.18,0.0,551269.5,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
187,1.0,5.0,0.0,0.0,1.0,2.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,20.4,0.0,-5577.85,0.0,146.97,1.0,20.4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
188,44.0,13.0,0.0,0.0,3.0,1.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,35.91,11201.74,0.0,-33532.635,0.0,7037.56,0.0,11237.65,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
189,15.0,21.0,4.0,7.0,4.0,4.0,3.0,4.0,2.0,3.0,2.0,3.0,6.0,4.0,318660.66,0.0,107810.62,-1000.0,-216381.75,0.0,0.0,0.0,107810.62,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
190,372.0,635.0,52.0,13.0,21.0,10.0,6.0,4.0,4.0,4.0,2.0,2.0,9.0,4.0,2043893.95,139346.58,1797062.985,-19941.01,-1029996.04,13.0,1671801.805,2.0,1936409.5650000002,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
191,1.0,16.0,0.0,1.0,1.0,6.0,0.0,1.0,1.0,2.0,0.0,1.0,7.0,1.0,0.0,7747.0,1223.375,-1200.0,-47008.6295,1.0,7747.0,0.0,8970.375,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
192,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
193,25.0,3.0,5.0,0.0,3.0,2.0,1.0,0.0,2.0,1.0,1.0,0.0,2.0,1.0,130112.31,225.39,163406.72,0.0,-1355.77,1.0,150017.14,1.0,163632.11000000002,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
194,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,6000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
195,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,3695.62,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
196,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
